year,country_id,sex_id,age_group_id,count
1982,40,2,1,NULL
1983,40,2,1,NULL
1984,40,2,1,NULL
1985,40,2,1,NULL
1986,40,2,1,NULL
1987,40,2,1,NULL
1988,40,2,1,NULL
1989,40,2,1,NULL
1990,40,2,1,NULL
1991,40,2,1,NULL
1992,40,2,1,NULL
1993,40,2,1,NULL
1994,40,2,1,NULL
1995,40,2,1,24.0
1996,40,2,1,11.0
1997,40,2,1,11.0
1998,40,2,1,NULL
1999,40,2,1,9.0
2000,40,2,1,10.0
2001,40,2,1,9.0
2002,40,2,1,7.0
2003,40,2,1,8.0
2004,40,2,1,5.0
2005,40,2,1,4.0
2006,40,2,1,7.0
2007,40,2,1,8.0
2008,40,2,1,3.0
1980,41,2,1,NULL
1981,41,2,1,NULL
1982,41,2,1,NULL
1983,41,2,1,NULL
1984,41,2,1,NULL
1985,41,2,1,NULL
1986,41,2,1,NULL
1987,41,2,1,NULL
1988,41,2,1,NULL
1989,41,2,1,NULL
1990,41,2,1,NULL
1991,41,2,1,NULL
1992,41,2,1,NULL
1993,41,2,1,NULL
1994,41,2,1,NULL
1995,41,2,1,9.0
1996,41,2,1,21.0
1997,41,2,1,25.0
1998,41,2,1,30.0
1999,41,2,1,47.0
2000,41,2,1,63.0
2001,41,2,1,49.0
2002,41,2,1,59.0
2003,41,2,1,136.0
2004,41,2,1,181.0
2005,41,2,1,226.0
2006,41,2,1,151.0
2007,41,2,1,152.0
2008,41,2,1,173.0
1982,42,2,1,NULL
1983,42,2,1,NULL
1984,42,2,1,NULL
1985,42,2,1,NULL
1986,42,2,1,NULL
1987,42,2,1,NULL
1988,42,2,1,NULL
1989,42,2,1,NULL
1990,42,2,1,NULL
1991,42,2,1,NULL
1992,42,2,1,NULL
1993,42,2,1,NULL
1994,42,2,1,NULL
1995,42,2,1,1169.0
1996,42,2,1,1624.0
1997,42,2,1,1534.0
1998,42,2,1,1558.0
1999,42,2,1,1431.0
2000,42,2,1,1420.0
2001,42,2,1,1405.0
2002,42,2,1,1152.0
2003,42,2,1,1407.0
2004,42,2,1,1659.0
2005,42,2,1,1864.0
2006,42,2,1,1408.0
2007,42,2,1,1235.0
2008,42,2,1,964.0
1980,43,2,1,NULL
1981,43,2,1,NULL
1982,43,2,1,NULL
1983,43,2,1,NULL
1984,43,2,1,NULL
1985,43,2,1,NULL
1986,43,2,1,NULL
1987,43,2,1,NULL
1988,43,2,1,NULL
1989,43,2,1,NULL
1990,43,2,1,NULL
1991,43,2,1,NULL
1992,43,2,1,NULL
1993,43,2,1,NULL
1994,43,2,1,NULL
1995,43,2,1,NULL
1996,43,2,1,NULL
1997,43,2,1,NULL
1998,43,2,1,NULL
1999,43,2,1,NULL
2000,43,2,1,194.0
2001,43,2,1,186.0
2002,43,2,1,167.0
2003,43,2,1,174.0
2004,43,2,1,205.0
2005,43,2,1,179.0
2006,43,2,1,210.0
2007,43,2,1,138.0
2008,43,2,1,133.0
1980,44,2,1,NULL
1981,44,2,1,NULL
1982,44,2,1,NULL
1983,44,2,1,NULL
1984,44,2,1,NULL
1985,44,2,1,NULL
1986,44,2,1,NULL
1987,44,2,1,NULL
1988,44,2,1,NULL
1989,44,2,1,NULL
1990,44,2,1,NULL
1991,44,2,1,NULL
1992,44,2,1,NULL
1993,44,2,1,NULL
1994,44,2,1,NULL
1995,44,2,1,2.0
1996,44,2,1,0.0
1997,44,2,1,31.0
1998,44,2,1,23.0
1999,44,2,1,10.0
2000,44,2,1,13.0
2001,44,2,1,1.0
2002,44,2,1,6.0
2003,44,2,1,4.0
2004,44,2,1,5.0
2005,44,2,1,1.0
2006,44,2,1,4.0
2007,44,2,1,3.0
2008,44,2,1,2.0
1980,45,2,1,NULL
1981,45,2,1,NULL
1982,45,2,1,NULL
1983,45,2,1,NULL
1984,45,2,1,NULL
1985,45,2,1,NULL
1986,45,2,1,NULL
1987,45,2,1,NULL
1988,45,2,1,NULL
1989,45,2,1,NULL
1990,45,2,1,NULL
1991,45,2,1,NULL
1992,45,2,1,NULL
1993,45,2,1,NULL
1994,45,2,1,NULL
1995,45,2,1,1.0
1996,45,2,1,1.0
1997,45,2,1,2.0
1998,45,2,1,1.0
1999,45,2,1,2.0
2000,45,2,1,2.0
2001,45,2,1,1.0
2002,45,2,1,3.0
2003,45,2,1,0.0
2004,45,2,1,0.0
2005,45,2,1,2.0
2006,45,2,1,NULL
2007,45,2,1,NULL
2008,45,2,1,3.0
1980,46,2,1,NULL
1981,46,2,1,NULL
1982,46,2,1,NULL
1983,46,2,1,NULL
1984,46,2,1,NULL
1985,46,2,1,NULL
1987,46,2,1,NULL
1988,46,2,1,NULL
1989,46,2,1,NULL
1990,46,2,1,NULL
1995,46,2,1,NULL
1996,46,2,1,NULL
1997,46,2,1,2.0
1998,46,2,1,2.0
2000,46,2,1,NULL
2001,46,2,1,2.0
2002,46,2,1,2.0
2003,46,2,1,1.0
2004,46,2,1,2.0
2005,46,2,1,2.0
2006,46,2,1,2.0
2007,46,2,1,0.0
2008,46,2,1,6.0
1980,47,2,1,NULL
1981,47,2,1,NULL
1982,47,2,1,NULL
1983,47,2,1,NULL
1984,47,2,1,NULL
1985,47,2,1,NULL
1986,47,2,1,NULL
1987,47,2,1,NULL
1988,47,2,1,NULL
1989,47,2,1,NULL
1990,47,2,1,NULL
1991,47,2,1,NULL
1992,47,2,1,NULL
1993,47,2,1,NULL
1994,47,2,1,NULL
1995,47,2,1,0.0
1996,47,2,1,0.0
1997,47,2,1,NULL
1998,47,2,1,0.0
1999,47,2,1,4.0
2000,47,2,1,NULL
2001,47,2,1,NULL
2002,47,2,1,0.0
2003,47,2,1,0.0
2004,47,2,1,0.0
2005,47,2,1,0.0
2006,47,2,1,0.0
2007,47,2,1,0.0
2008,47,2,1,0.0
1980,48,2,1,NULL
1981,48,2,1,NULL
1982,48,2,1,NULL
1983,48,2,1,NULL
1984,48,2,1,NULL
1985,48,2,1,NULL
1986,48,2,1,NULL
1987,48,2,1,NULL
1988,48,2,1,NULL
1989,48,2,1,NULL
1990,48,2,1,NULL
1991,48,2,1,NULL
1992,48,2,1,NULL
1993,48,2,1,NULL
1994,48,2,1,NULL
1995,48,2,1,0.0
1996,48,2,1,1.0
1997,48,2,1,0.0
1998,48,2,1,1.0
1999,48,2,1,1.0
2000,48,2,1,0.0
2001,48,2,1,0.0
2002,48,2,1,0.0
2003,48,2,1,0.0
2004,48,2,1,0.0
2005,48,2,1,0.0
2006,48,2,1,0.0
2007,48,2,1,0.0
2008,48,2,1,0.0
1980,49,2,1,NULL
1981,49,2,1,NULL
1982,49,2,1,NULL
1983,49,2,1,NULL
1984,49,2,1,NULL
1985,49,2,1,NULL
1986,49,2,1,NULL
1987,49,2,1,NULL
1988,49,2,1,NULL
1989,49,2,1,NULL
1990,49,2,1,NULL
1991,49,2,1,NULL
1992,49,2,1,NULL
1993,49,2,1,NULL
1994,49,2,1,NULL
1995,49,2,1,17.0
1996,49,2,1,19.0
1997,49,2,1,16.0
1998,49,2,1,11.0
1999,49,2,1,15.0
2000,49,2,1,NULL
2001,49,2,1,1.0
2002,49,2,1,1.0
2003,49,2,1,10.0
2004,49,2,1,6.0
2005,49,2,1,4.0
2006,49,2,1,7.0
2007,49,2,1,4.0
2008,49,2,1,6.0
1981,50,2,1,NULL
1982,50,2,1,NULL
1984,50,2,1,NULL
1985,50,2,1,NULL
1986,50,2,1,NULL
1987,50,2,1,NULL
1988,50,2,1,NULL
1989,50,2,1,NULL
1990,50,2,1,NULL
1991,50,2,1,NULL
1992,50,2,1,NULL
1993,50,2,1,NULL
1994,50,2,1,NULL
1995,50,2,1,NULL
1996,50,2,1,31.0
1997,50,2,1,51.0
1998,50,2,1,28.0
1999,50,2,1,20.0
2000,50,2,1,12.0
2001,50,2,1,17.0
2002,50,2,1,18.0
2003,50,2,1,19.0
2004,50,2,1,16.0
2005,50,2,1,23.0
2006,50,2,1,24.0
2007,50,2,1,8.0
2008,50,2,1,22.0
1980,51,2,1,NULL
1981,51,2,1,NULL
1982,51,2,1,NULL
1983,51,2,1,NULL
1984,51,2,1,NULL
1985,51,2,1,NULL
1986,51,2,1,NULL
1987,51,2,1,NULL
1988,51,2,1,NULL
1989,51,2,1,NULL
1990,51,2,1,NULL
1991,51,2,1,NULL
1992,51,2,1,NULL
1993,51,2,1,NULL
1994,51,2,1,NULL
1995,51,2,1,2.0
1996,51,2,1,0.0
1997,51,2,1,1.0
1998,51,2,1,1.0
1999,51,2,1,1.0
2000,51,2,1,5.0
2001,51,2,1,5.0
2002,51,2,1,1.0
2003,51,2,1,0.0
2004,51,2,1,2.0
2005,51,2,1,2.0
2006,51,2,1,1.0
2007,51,2,1,1.0
2008,51,2,1,2.0
1980,52,2,1,NULL
1981,52,2,1,NULL
1982,52,2,1,NULL
1983,52,2,1,NULL
1984,52,2,1,NULL
1985,52,2,1,NULL
1986,52,2,1,NULL
1987,52,2,1,NULL
1988,52,2,1,NULL
1989,52,2,1,NULL
1990,52,2,1,NULL
1991,52,2,1,NULL
1992,52,2,1,NULL
1993,52,2,1,NULL
1994,52,2,1,NULL
1995,52,2,1,NULL
1996,52,2,1,0.0
1997,52,2,1,0.0
1998,52,2,1,0.0
2001,52,2,1,NULL
2002,52,2,1,NULL
2005,52,2,1,NULL
2006,52,2,1,0.0
2007,52,2,1,0.0
2008,52,2,1,0.0
1980,53,2,1,NULL
1981,53,2,1,NULL
1982,53,2,1,NULL
1983,53,2,1,NULL
1984,53,2,1,NULL
1985,53,2,1,NULL
1986,53,2,1,NULL
1987,53,2,1,NULL
1988,53,2,1,NULL
1989,53,2,1,NULL
1990,53,2,1,NULL
1991,53,2,1,NULL
1992,53,2,1,NULL
1993,53,2,1,NULL
1994,53,2,1,NULL
1995,53,2,1,NULL
1996,53,2,1,21.0
1997,53,2,1,53.0
1998,53,2,1,60.0
1999,53,2,1,99.0
2000,53,2,1,65.0
2001,53,2,1,NULL
2002,53,2,1,35.0
2003,53,2,1,48.0
2004,53,2,1,39.0
2005,53,2,1,57.0
2006,53,2,1,38.0
2007,53,2,1,29.0
2008,53,2,1,34.0
1980,54,2,1,NULL
1982,54,2,1,NULL
1983,54,2,1,NULL
1984,54,2,1,NULL
1985,54,2,1,NULL
1986,54,2,1,NULL
1987,54,2,1,NULL
1988,54,2,1,NULL
1989,54,2,1,NULL
1990,54,2,1,NULL
1991,54,2,1,NULL
1992,54,2,1,NULL
1993,54,2,1,NULL
1994,54,2,1,NULL
1995,54,2,1,NULL
1996,54,2,1,NULL
1997,54,2,1,92.0
1998,54,2,1,NULL
1999,54,2,1,92.0
2000,54,2,1,36.0
2001,54,2,1,79.0
2002,54,2,1,71.0
2003,54,2,1,74.0
2004,54,2,1,92.0
2005,54,2,1,102.0
2006,54,2,1,80.0
2007,54,2,1,109.0
2008,54,2,1,150.0
1980,55,2,1,NULL
1981,55,2,1,NULL
1982,55,2,1,NULL
1983,55,2,1,NULL
1984,55,2,1,NULL
1985,55,2,1,NULL
1986,55,2,1,NULL
1987,55,2,1,NULL
1988,55,2,1,NULL
1989,55,2,1,NULL
1990,55,2,1,NULL
1991,55,2,1,NULL
1992,55,2,1,NULL
1993,55,2,1,NULL
1994,55,2,1,NULL
1995,55,2,1,NULL
1996,55,2,1,NULL
1997,55,2,1,NULL
1998,55,2,1,44.0
1999,55,2,1,NULL
2000,55,2,1,NULL
2001,55,2,1,37.0
2002,55,2,1,NULL
2003,55,2,1,24.0
2004,55,2,1,108.0
2005,55,2,1,48.0
2006,55,2,1,46.0
2007,55,2,1,57.0
2008,55,2,1,56.0
1980,56,2,1,NULL
1981,56,2,1,NULL
1982,56,2,1,NULL
1983,56,2,1,NULL
1984,56,2,1,NULL
1985,56,2,1,NULL
1986,56,2,1,NULL
1987,56,2,1,NULL
1988,56,2,1,NULL
1989,56,2,1,NULL
1990,56,2,1,NULL
1991,56,2,1,NULL
1992,56,2,1,NULL
1993,56,2,1,NULL
1994,56,2,1,NULL
1995,56,2,1,NULL
1996,56,2,1,0.0
1997,56,2,1,0.0
1998,56,2,1,0.0
1999,56,2,1,0.0
2000,56,2,1,0.0
2001,56,2,1,0.0
2002,56,2,1,0.0
2003,56,2,1,0.0
2004,56,2,1,0.0
2005,56,2,1,0.0
2006,56,2,1,0.0
2007,56,2,1,0.0
2008,56,2,1,0.0
1980,57,2,1,NULL
1981,57,2,1,NULL
1982,57,2,1,NULL
1983,57,2,1,NULL
1984,57,2,1,NULL
1985,57,2,1,NULL
1986,57,2,1,NULL
1987,57,2,1,NULL
1988,57,2,1,NULL
1989,57,2,1,NULL
1990,57,2,1,NULL
1991,57,2,1,NULL
1992,57,2,1,NULL
1993,57,2,1,NULL
1994,57,2,1,NULL
1995,57,2,1,134.0
1996,57,2,1,64.0
1997,57,2,1,64.0
1998,57,2,1,60.0
1999,57,2,1,57.0
2000,57,2,1,55.0
2001,57,2,1,57.0
2002,57,2,1,77.0
2003,57,2,1,57.0
2004,57,2,1,44.0
2005,57,2,1,48.0
2006,57,2,1,64.0
2007,57,2,1,25.0
2008,57,2,1,7.0
1990,58,2,1,NULL
1992,58,2,1,NULL
1993,58,2,1,NULL
1994,58,2,1,NULL
1995,58,2,1,NULL
1996,58,2,1,NULL
1997,58,2,1,0.0
1998,58,2,1,3.0
1999,58,2,1,3.0
2000,58,2,1,10.0
2001,58,2,1,9.0
2002,58,2,1,15.0
2003,58,2,1,27.0
2004,58,2,1,13.0
2005,58,2,1,8.0
2006,58,2,1,17.0
2007,58,2,1,2.0
2008,58,2,1,NULL
1980,59,2,1,NULL
1981,59,2,1,NULL
1982,59,2,1,NULL
1983,59,2,1,NULL
1984,59,2,1,NULL
1985,59,2,1,NULL
1986,59,2,1,NULL
1987,59,2,1,NULL
1988,59,2,1,NULL
1989,59,2,1,NULL
1990,59,2,1,NULL
1991,59,2,1,NULL
1992,59,2,1,NULL
1993,59,2,1,NULL
1995,59,2,1,23.0
1996,59,2,1,NULL
1997,59,2,1,NULL
1998,59,2,1,3.0
1999,59,2,1,NULL
2000,59,2,1,NULL
2001,59,2,1,15.0
2002,59,2,1,17.0
2003,59,2,1,6.0
2004,59,2,1,9.0
2005,59,2,1,10.0
2006,59,2,1,17.0
2007,59,2,1,12.0
2008,59,2,1,13.0
1980,60,2,1,NULL
1981,60,2,1,NULL
1982,60,2,1,NULL
1983,60,2,1,NULL
1984,60,2,1,NULL
1985,60,2,1,NULL
1986,60,2,1,NULL
1987,60,2,1,NULL
1988,60,2,1,NULL
1989,60,2,1,NULL
1990,60,2,1,NULL
1991,60,2,1,NULL
1992,60,2,1,NULL
1993,60,2,1,NULL
1994,60,2,1,NULL
1995,60,2,1,283.0
1996,60,2,1,369.0
1997,60,2,1,687.0
1998,60,2,1,832.0
1999,60,2,1,798.0
2000,60,2,1,1037.0
2001,60,2,1,1107.0
2002,60,2,1,1614.0
2003,60,2,1,1387.0
2004,60,2,1,1367.0
2005,60,2,1,1326.0
2006,60,2,1,1178.0
2007,60,2,1,1229.0
2008,60,2,1,1167.0
1980,61,2,1,NULL
1981,61,2,1,NULL
1982,61,2,1,NULL
1983,61,2,1,NULL
1984,61,2,1,NULL
1985,61,2,1,NULL
1986,61,2,1,NULL
1987,61,2,1,NULL
1988,61,2,1,NULL
1989,61,2,1,NULL
1990,61,2,1,NULL
1991,61,2,1,NULL
1992,61,2,1,NULL
1993,61,2,1,NULL
1994,61,2,1,NULL
1995,61,2,1,1.0
1996,61,2,1,0.0
1997,61,2,1,0.0
1998,61,2,1,0.0
1999,61,2,1,0.0
2000,61,2,1,0.0
2001,61,2,1,0.0
2002,61,2,1,0.0
2003,61,2,1,0.0
2004,61,2,1,0.0
2005,61,2,1,0.0
2006,61,2,1,0.0
2007,61,2,1,0.0
2008,61,2,1,0.0
1980,62,2,1,NULL
1981,62,2,1,NULL
1982,62,2,1,NULL
1983,62,2,1,NULL
1984,62,2,1,NULL
1985,62,2,1,NULL
1986,62,2,1,NULL
1987,62,2,1,NULL
1988,62,2,1,NULL
1989,62,2,1,NULL
1990,62,2,1,NULL
1991,62,2,1,NULL
1992,62,2,1,NULL
1993,62,2,1,NULL
1994,62,2,1,0.0
1995,62,2,1,1.0
1996,62,2,1,3.0
1997,62,2,1,0.0
1998,62,2,1,2.0
1999,62,2,1,0.0
2000,62,2,1,0.0
2001,62,2,1,0.0
2002,62,2,1,2.0
2003,62,2,1,1.0
2004,62,2,1,0.0
2005,62,2,1,7.0
2006,62,2,1,1.0
2007,62,2,1,7.0
2008,62,2,1,NULL
1982,63,2,1,NULL
1983,63,2,1,NULL
1984,63,2,1,NULL
1985,63,2,1,NULL
1986,63,2,1,NULL
1987,63,2,1,NULL
1988,63,2,1,NULL
1989,63,2,1,NULL
1990,63,2,1,NULL
1991,63,2,1,NULL
1992,63,2,1,NULL
1993,63,2,1,NULL
1994,63,2,1,NULL
1995,63,2,1,0.0
1996,63,2,1,0.0
1997,63,2,1,1.0
1998,63,2,1,2.0
1999,63,2,1,NULL
2000,63,2,1,4.0
2001,63,2,1,1.0
2002,63,2,1,3.0
2003,63,2,1,4.0
2004,63,2,1,3.0
2005,63,2,1,NULL
2006,63,2,1,5.0
2007,63,2,1,5.0
2008,63,2,1,1.0
1980,64,2,1,NULL
1981,64,2,1,NULL
1982,64,2,1,NULL
1983,64,2,1,NULL
1984,64,2,1,NULL
1985,64,2,1,NULL
1986,64,2,1,NULL
1987,64,2,1,NULL
1988,64,2,1,NULL
1989,64,2,1,NULL
1990,64,2,1,NULL
1991,64,2,1,NULL
1992,64,2,1,NULL
1993,64,2,1,NULL
1994,64,2,1,NULL
1995,64,2,1,36.0
1996,64,2,1,22.0
1997,64,2,1,17.0
1998,64,2,1,NULL
1999,64,2,1,25.0
2000,64,2,1,18.0
2001,64,2,1,17.0
2002,64,2,1,13.0
2003,64,2,1,16.0
2004,64,2,1,11.0
2005,64,2,1,16.0
2006,64,2,1,15.0
2007,64,2,1,20.0
2008,64,2,1,8.0
1980,65,2,1,NULL
1981,65,2,1,NULL
1982,65,2,1,NULL
1983,65,2,1,NULL
1984,65,2,1,NULL
1985,65,2,1,NULL
1986,65,2,1,NULL
1987,65,2,1,NULL
1988,65,2,1,NULL
1989,65,2,1,NULL
1990,65,2,1,NULL
1991,65,2,1,NULL
1992,65,2,1,NULL
1993,65,2,1,NULL
1994,65,2,1,NULL
1995,65,2,1,9.0
1996,65,2,1,5.0
1997,65,2,1,NULL
1998,65,2,1,15.0
1999,65,2,1,15.0
2001,65,2,1,27.0
2002,65,2,1,18.0
2003,65,2,1,16.0
2004,65,2,1,15.0
2005,65,2,1,19.0
2006,65,2,1,19.0
2007,65,2,1,NULL
2008,65,2,1,29.0
1980,66,2,1,NULL
1981,66,2,1,NULL
1982,66,2,1,NULL
1983,66,2,1,NULL
1984,66,2,1,NULL
1985,66,2,1,NULL
1986,66,2,1,NULL
1987,66,2,1,NULL
1988,66,2,1,NULL
1989,66,2,1,NULL
1990,66,2,1,NULL
1991,66,2,1,NULL
1992,66,2,1,NULL
1993,66,2,1,NULL
1994,66,2,1,NULL
1995,66,2,1,NULL
1996,66,2,1,NULL
1997,66,2,1,8.0
1998,66,2,1,9.0
1999,66,2,1,6.0
2000,66,2,1,9.0
2001,66,2,1,15.0
2002,66,2,1,6.0
2003,66,2,1,14.0
2004,66,2,1,13.0
2005,66,2,1,14.0
2006,66,2,1,22.0
2007,66,2,1,20.0
2008,66,2,1,16.0
1980,67,2,1,NULL
1981,67,2,1,NULL
1982,67,2,1,NULL
1983,67,2,1,NULL
1984,67,2,1,NULL
1985,67,2,1,NULL
1986,67,2,1,NULL
1987,67,2,1,NULL
1988,67,2,1,NULL
1989,67,2,1,NULL
1990,67,2,1,NULL
1991,67,2,1,NULL
1992,67,2,1,NULL
1993,67,2,1,NULL
1994,67,2,1,NULL
1995,67,2,1,NULL
1996,67,2,1,NULL
1997,67,2,1,0.0
1998,67,2,1,NULL
1999,67,2,1,0.0
2000,67,2,1,NULL
2002,67,2,1,NULL
2003,67,2,1,NULL
2004,67,2,1,NULL
2005,67,2,1,NULL
2006,67,2,1,0.0
2007,67,2,1,NULL
2008,67,2,1,NULL
1980,68,2,1,NULL
1981,68,2,1,NULL
1982,68,2,1,NULL
1983,68,2,1,NULL
1984,68,2,1,NULL
1985,68,2,1,NULL
1986,68,2,1,NULL
1987,68,2,1,NULL
1988,68,2,1,NULL
1989,68,2,1,NULL
1990,68,2,1,NULL
1992,68,2,1,NULL
1993,68,2,1,NULL
1995,68,2,1,2.0
1996,68,2,1,1.0
1997,68,2,1,0.0
1998,68,2,1,4.0
1999,68,2,1,3.0
2000,68,2,1,1.0
2001,68,2,1,2.0
2002,68,2,1,5.0
2003,68,2,1,1.0
2004,68,2,1,3.0
2005,68,2,1,4.0
2006,68,2,1,5.0
2007,68,2,1,6.0
2008,68,2,1,108.0
1980,69,2,1,NULL
1981,69,2,1,NULL
1982,69,2,1,NULL
1983,69,2,1,NULL
1984,69,2,1,NULL
1985,69,2,1,NULL
1986,69,2,1,NULL
1987,69,2,1,NULL
1988,69,2,1,NULL
1989,69,2,1,NULL
1990,69,2,1,NULL
1991,69,2,1,NULL
1992,69,2,1,NULL
1993,69,2,1,NULL
1994,69,2,1,NULL
1995,69,2,1,40.0
1996,69,2,1,32.0
1997,69,2,1,90.0
1998,69,2,1,85.0
1999,69,2,1,80.0
2000,69,2,1,74.0
2001,69,2,1,128.0
2002,69,2,1,98.0
2003,69,2,1,83.0
2004,69,2,1,69.0
2005,69,2,1,68.0
2006,69,2,1,70.0
2007,69,2,1,75.0
2008,69,2,1,NULL
1980,70,2,1,NULL
1981,70,2,1,NULL
1994,70,2,1,NULL
1995,70,2,1,4.0
1996,70,2,1,20.0
1997,70,2,1,5.0
1998,70,2,1,7.0
1999,70,2,1,10.0
2001,70,2,1,NULL
2002,70,2,1,5.0
2003,70,2,1,8.0
2004,70,2,1,7.0
2005,70,2,1,2.0
2006,70,2,1,5.0
2007,70,2,1,NULL
2008,70,2,1,9.0
1981,71,2,1,NULL
1982,71,2,1,NULL
1983,71,2,1,NULL
1984,71,2,1,NULL
1985,71,2,1,NULL
1986,71,2,1,NULL
1987,71,2,1,NULL
1988,71,2,1,NULL
1989,71,2,1,NULL
1990,71,2,1,NULL
1991,71,2,1,NULL
1992,71,2,1,NULL
1993,71,2,1,NULL
1994,71,2,1,NULL
1995,71,2,1,28.0
1996,71,2,1,30.0
1997,71,2,1,38.0
1998,71,2,1,37.0
1999,71,2,1,44.0
2000,71,2,1,66.0
2001,71,2,1,59.0
2002,71,2,1,42.0
2003,71,2,1,53.0
2004,71,2,1,62.0
2005,71,2,1,65.0
2006,71,2,1,85.0
2007,71,2,1,76.0
2008,71,2,1,64.0
1984,72,2,1,NULL
1985,72,2,1,NULL
1986,72,2,1,NULL
1987,72,2,1,NULL
1988,72,2,1,NULL
1989,72,2,1,NULL
1990,72,2,1,NULL
1991,72,2,1,NULL
1992,72,2,1,NULL
1993,72,2,1,NULL
1994,72,2,1,NULL
1995,72,2,1,2.0
1996,72,2,1,NULL
1997,72,2,1,3.0
1998,72,2,1,3.0
2003,72,2,1,NULL
2004,72,2,1,9.0
2006,72,2,1,NULL
2007,72,2,1,NULL
2008,72,2,1,10.0
1980,73,2,1,NULL
1981,73,2,1,NULL
1982,73,2,1,NULL
1983,73,2,1,NULL
1984,73,2,1,NULL
1985,73,2,1,NULL
1986,73,2,1,NULL
1987,73,2,1,NULL
1988,73,2,1,NULL
1989,73,2,1,NULL
1990,73,2,1,NULL
1991,73,2,1,NULL
1992,73,2,1,NULL
1995,73,2,1,NULL
1996,73,2,1,NULL
1997,73,2,1,0.0
1998,73,2,1,11.0
1999,73,2,1,1.0
2000,73,2,1,0.0
2001,73,2,1,0.0
2002,73,2,1,0.0
2003,73,2,1,0.0
2004,73,2,1,0.0
2005,73,2,1,0.0
2006,73,2,1,0.0
2007,73,2,1,0.0
2008,73,2,1,0.0
1980,74,2,1,NULL
1981,74,2,1,NULL
1982,74,2,1,NULL
1983,74,2,1,NULL
1984,74,2,1,NULL
1985,74,2,1,NULL
1986,74,2,1,NULL
1987,74,2,1,NULL
1988,74,2,1,NULL
1989,74,2,1,NULL
1990,74,2,1,NULL
1991,74,2,1,NULL
1992,74,2,1,NULL
1993,74,2,1,NULL
1994,74,2,1,NULL
1995,74,2,1,51.0
1996,74,2,1,48.0
1997,74,2,1,33.0
1998,74,2,1,45.0
1999,74,2,1,24.0
2000,74,2,1,41.0
2001,74,2,1,33.0
2002,74,2,1,42.0
2003,74,2,1,24.0
2004,74,2,1,31.0
2005,74,2,1,38.0
2006,74,2,1,NULL
2007,74,2,1,183.0
2008,74,2,1,22.0
1980,75,2,1,NULL
1981,75,2,1,NULL
1982,75,2,1,NULL
1983,75,2,1,NULL
1984,75,2,1,NULL
1985,75,2,1,NULL
1986,75,2,1,NULL
1987,75,2,1,NULL
1988,75,2,1,NULL
1989,75,2,1,NULL
1992,75,2,1,NULL
1993,75,2,1,NULL
1994,75,2,1,NULL
1999,75,2,1,NULL
2000,75,2,1,0.0
2001,75,2,1,0.0
2002,75,2,1,5.0
2003,75,2,1,1.0
2004,75,2,1,0.0
2005,75,2,1,0.0
2006,75,2,1,0.0
2007,75,2,1,0.0
2008,75,2,1,0.0
1980,76,2,1,NULL
1981,76,2,1,NULL
1982,76,2,1,NULL
1983,76,2,1,NULL
1984,76,2,1,NULL
1985,76,2,1,NULL
1986,76,2,1,NULL
1987,76,2,1,NULL
1988,76,2,1,NULL
1989,76,2,1,NULL
1990,76,2,1,NULL
1991,76,2,1,NULL
1992,76,2,1,NULL
1993,76,2,1,NULL
1994,76,2,1,NULL
1995,76,2,1,NULL
1996,76,2,1,7.0
1997,76,2,1,NULL
1998,76,2,1,NULL
1999,76,2,1,NULL
2000,76,2,1,4.0
2001,76,2,1,NULL
2002,76,2,1,9.0
2003,76,2,1,7.0
2004,76,2,1,11.0
2005,76,2,1,13.0
2006,76,2,1,7.0
2007,76,2,1,NULL
2008,76,2,1,12.0
1980,77,2,1,NULL
1981,77,2,1,NULL
1982,77,2,1,NULL
1983,77,2,1,NULL
1984,77,2,1,NULL
1985,77,2,1,NULL
1986,77,2,1,NULL
1987,77,2,1,NULL
1988,77,2,1,NULL
1989,77,2,1,NULL
1990,77,2,1,NULL
1991,77,2,1,NULL
1992,77,2,1,NULL
1993,77,2,1,NULL
1994,77,2,1,NULL
1995,77,2,1,3.0
1996,77,2,1,4.0
1997,77,2,1,3.0
1998,77,2,1,13.0
1999,77,2,1,NULL
2000,77,2,1,1.0
2001,77,2,1,0.0
2002,77,2,1,26.0
2003,77,2,1,12.0
2004,77,2,1,15.0
2005,77,2,1,14.0
2006,77,2,1,1.0
2007,77,2,1,1.0
2008,77,2,1,4.0
1980,78,2,1,NULL
1981,78,2,1,NULL
1982,78,2,1,NULL
1983,78,2,1,NULL
1984,78,2,1,NULL
1985,78,2,1,NULL
1986,78,2,1,NULL
1987,78,2,1,NULL
1988,78,2,1,NULL
1989,78,2,1,NULL
1990,78,2,1,NULL
1991,78,2,1,NULL
1992,78,2,1,NULL
1993,78,2,1,NULL
1994,78,2,1,NULL
1995,78,2,1,NULL
1996,78,2,1,NULL
1997,78,2,1,12.0
1998,78,2,1,NULL
1999,78,2,1,8.0
2000,78,2,1,5.0
2001,78,2,1,13.0
2002,78,2,1,8.0
2003,78,2,1,10.0
2004,78,2,1,6.0
2005,78,2,1,3.0
2006,78,2,1,9.0
2007,78,2,1,1.0
2008,78,2,1,8.0
1980,79,2,1,NULL
1981,79,2,1,NULL
1982,79,2,1,NULL
1983,79,2,1,NULL
1984,79,2,1,NULL
1985,79,2,1,NULL
1986,79,2,1,NULL
1987,79,2,1,NULL
