,country,year,value,sex,age_group
861,BZ,1999,,f,0-14
862,BZ,2000,0.0,f,0-14
863,BZ,2001,0.0,f,0-14
864,BZ,2002,3.0,f,0-14
865,BZ,2003,2.0,f,0-14
866,BZ,2004,1.0,f,0-14
867,BZ,2005,0.0,f,0-14
868,BZ,2006,2.0,f,0-14
869,BZ,2007,0.0,f,0-14
870,BZ,2008,0.0,f,0-14
871,CA,1980,18.0,f,0-14
872,CA,1981,6.0,f,0-14
873,CA,1982,7.0,f,0-14
874,CA,1983,11.0,f,0-14
875,CA,1984,9.0,f,0-14
876,CA,1985,5.0,f,0-14
877,CA,1986,10.0,f,0-14
878,CA,1987,8.0,f,0-14
879,CA,1988,6.0,f,0-14
880,CA,1989,6.0,f,0-14
881,CA,1990,1.0,f,0-14
882,CA,1991,4.0,f,0-14
883,CA,1992,2.0,f,0-14
884,CA,1993,6.0,f,0-14
885,CA,1994,3.0,f,0-14
886,CA,1995,7.0,f,0-14
887,CA,1996,2.0,f,0-14
888,CA,1997,1.0,f,0-14
889,CA,1998,1.0,f,0-14
890,CA,1999,4.0,f,0-14
891,CA,2000,4.0,f,0-14
892,CA,2001,5.0,f,0-14
893,CA,2002,6.0,f,0-14
894,CA,2003,3.0,f,0-14
895,CA,2004,0.0,f,0-14
896,CA,2005,6.0,f,0-14
897,CA,2006,4.0,f,0-14
898,CA,2007,2.0,f,0-14
899,CA,2008,3.0,f,0-14
900,CD,1980,,f,0-14
901,CD,1981,,f,0-14
902,CD,1982,,f,0-14
903,CD,1983,,f,0-14
904,CD,1984,,f,0-14
905,CD,1985,,f,0-14
906,CD,1986,,f,0-14
907,CD,1987,,f,0-14
908,CD,1988,,f,0-14
909,CD,1989,,f,0-14
910,CD,1990,,f,0-14
911,CD,1991,,f,0-14
912,CD,1992,,f,0-14
913,CD,1993,,f,0-14
914,CD,1994,,f,0-14
915,CD,1995,331.0,f,0-14
916,CD,1996,292.0,f,0-14
917,CD,1997,321.0,f,0-14
918,CD,1998,651.0,f,0-14
919,CD,1999,708.0,f,0-14
920,CD,2000,718.0,f,0-14
921,CD,2001,842.0,f,0-14
922,CD,2002,874.0,f,0-14
923,CD,2003,1233.0,f,0-14
924,CD,2004,1679.0,f,0-14
925,CD,2005,1695.0,f,0-14
926,CD,2006,1517.0,f,0-14
927,CD,2007,1842.0,f,0-14
928,CD,2008,1828.0,f,0-14
929,CF,1980,,f,0-14
930,CF,1981,,f,0-14
931,CF,1982,,f,0-14
932,CF,1983,,f,0-14
933,CF,1984,,f,0-14
934,CF,1985,,f,0-14
935,CF,1986,,f,0-14
936,CF,1987,,f,0-14
937,CF,1988,,f,0-14
938,CF,1989,,f,0-14
939,CF,1990,,f,0-14
940,CF,1991,,f,0-14
941,CF,1995,39.0,f,0-14
942,CF,1996,52.0,f,0-14
943,CF,1997,53.0,f,0-14
944,CF,1998,67.0,f,0-14
945,CF,1999,72.0,f,0-14
946,CF,2000,,f,0-14
947,CF,2001,25.0,f,0-14
948,CF,2002,66.0,f,0-14
949,CF,2003,,f,0-14
950,CF,2004,14.0,f,0-14
951,CF,2005,30.0,f,0-14
952,CF,2006,52.0,f,0-14
953,CF,2007,,f,0-14
954,CF,2008,102.0,f,0-14
955,CG,1980,,f,0-14
956,CG,1981,,f,0-14
957,CG,1982,,f,0-14
958,CG,1983,,f,0-14
959,CG,1984,,f,0-14
960,CG,1985,,f,0-14
961,CG,1986,,f,0-14
962,CG,1987,,f,0-14
963,CG,1988,,f,0-14
964,CG,1989,,f,0-14
965,CG,1990,,f,0-14
966,CG,1991,,f,0-14
967,CG,1992,,f,0-14
968,CG,1993,,f,0-14
969,CG,1994,,f,0-14
970,CG,1995,17.0,f,0-14
971,CG,1996,,f,0-14
972,CG,1997,,f,0-14
973,CG,1998,,f,0-14
974,CG,1999,25.0,f,0-14
975,CG,2000,,f,0-14
976,CG,2001,53.0,f,0-14
977,CG,2002,,f,0-14
978,CG,2003,,f,0-14
979,CG,2004,38.0,f,0-14
980,CG,2005,,f,0-14
981,CG,2006,44.0,f,0-14
982,CG,2007,45.0,f,0-14
983,CG,2008,56.0,f,0-14
984,CH,1980,,f,0-14
985,CH,1981,,f,0-14
986,CH,1982,,f,0-14
987,CH,1983,,f,0-14
988,CH,1984,,f,0-14
989,CH,1985,,f,0-14
990,CH,1986,,f,0-14
991,CH,1987,,f,0-14
992,CH,1988,,f,0-14
993,CH,1989,,f,0-14
994,CH,1990,,f,0-14
995,CH,1991,,f,0-14
996,CH,1992,,f,0-14
997,CH,1993,,f,0-14
998,CH,1994,,f,0-14
999,CH,1995,1.0,f,0-14
1000,CH,1996,0.0,f,0-14
1001,CH,1997,0.0,f,0-14
1002,CH,1998,1.0,f,0-14
1003,CH,1999,0.0,f,0-14
1004,CH,2000,1.0,f,0-14
1005,CH,2001,0.0,f,0-14
1006,CH,2002,0.0,f,0-14
1007,CH,2003,1.0,f,0-14
1008,CH,2004,0.0,f,0-14
1009,CH,2005,0.0,f,0-14
1010,CH,2006,1.0,f,0-14
1011,CH,2007,1.0,f,0-14
1012,CH,2008,1.0,f,0-14
1013,CI,1980,,f,0-14
1014,CI,1981,,f,0-14
1015,CI,1982,,f,0-14
1016,CI,1983,,f,0-14
1017,CI,1984,,f,0-14
1018,CI,1985,,f,0-14
1019,CI,1986,,f,0-14
1020,CI,1987,,f,0-14
1021,CI,1988,,f,0-14
1022,CI,1989,,f,0-14
1023,CI,1990,,f,0-14
1024,CI,1991,,f,0-14
1025,CI,1992,,f,0-14
1026,CI,1993,,f,0-14
1027,CI,1994,,f,0-14
1028,CI,1995,99.0,f,0-14
1029,CI,1996,139.0,f,0-14
1030,CI,1997,118.0,f,0-14
1031,CI,1998,104.0,f,0-14
1032,CI,1999,132.0,f,0-14
1033,CI,2000,,f,0-14
1034,CI,2001,127.0,f,0-14
1035,CI,2002,135.0,f,0-14
1036,CI,2003,154.0,f,0-14
1037,CI,2004,160.0,f,0-14
1038,CI,2005,193.0,f,0-14
1039,CI,2006,191.0,f,0-14
1040,CI,2007,225.0,f,0-14
1041,CI,2008,277.0,f,0-14
1042,CK,1980,0.0,f,0-14
1043,CK,1981,0.0,f,0-14
1044,CK,1982,0.0,f,0-14
1045,CK,1983,0.0,f,0-14
1046,CK,1984,0.0,f,0-14
1047,CK,1985,0.0,f,0-14
1048,CK,1986,1.0,f,0-14
1049,CK,1987,1.0,f,0-14
1050,CK,1988,,f,0-14
1051,CK,1989,1.0,f,0-14
1052,CK,1990,,f,0-14
1053,CK,1991,0.0,f,0-14
1054,CK,1992,0.0,f,0-14
1055,CK,1993,0.0,f,0-14
1056,CK,1994,1.0,f,0-14
1057,CK,1995,0.0,f,0-14
1058,CK,1996,0.0,f,0-14
1059,CK,1997,0.0,f,0-14
1060,CK,1998,0.0,f,0-14
1061,CK,1999,,f,0-14
1062,CK,2000,0.0,f,0-14
1063,CK,2001,0.0,f,0-14
1064,CK,2002,0.0,f,0-14
1065,CK,2003,0.0,f,0-14
1066,CK,2004,0.0,f,0-14
1067,CK,2005,0.0,f,0-14
1068,CK,2006,0.0,f,0-14
1069,CK,2007,,f,0-14
1070,CK,2008,,f,0-14
1071,CL,1980,,f,0-14
1072,CL,1981,,f,0-14
1073,CL,1982,,f,0-14
1074,CL,1983,,f,0-14
1075,CL,1984,,f,0-14
1076,CL,1985,,f,0-14
1077,CL,1986,,f,0-14
1078,CL,1987,,f,0-14
1079,CL,1988,,f,0-14
1080,CL,1989,,f,0-14
1081,CL,1990,,f,0-14
1082,CL,1991,,f,0-14
1083,CL,1992,,f,0-14
1084,CL,1993,,f,0-14
1085,CL,1994,,f,0-14
1086,CL,1995,24.0,f,0-14
1087,CL,1996,11.0,f,0-14
1088,CL,1997,11.0,f,0-14
1089,CL,1998,,f,0-14
1090,CL,1999,9.0,f,0-14
1091,CL,2000,10.0,f,0-14
1092,CL,2001,9.0,f,0-14
1093,CL,2002,7.0,f,0-14
1094,CL,2003,8.0,f,0-14
1095,CL,2004,5.0,f,0-14
1096,CL,2005,4.0,f,0-14
1097,CL,2006,7.0,f,0-14
1098,CL,2007,8.0,f,0-14
1099,CL,2008,3.0,f,0-14
1100,CM,1980,,f,0-14
1101,CM,1981,,f,0-14
1102,CM,1982,,f,0-14
1103,CM,1983,,f,0-14
1104,CM,1984,,f,0-14
1105,CM,1985,,f,0-14
1106,CM,1986,,f,0-14
1107,CM,1987,,f,0-14
1108,CM,1988,,f,0-14
1109,CM,1989,,f,0-14
1110,CM,1990,,f,0-14
1111,CM,1991,,f,0-14
1112,CM,1992,,f,0-14
1113,CM,1993,,f,0-14
1114,CM,1994,,f,0-14
1115,CM,1995,9.0,f,0-14
1116,CM,1996,21.0,f,0-14
1117,CM,1997,25.0,f,0-14
1118,CM,1998,30.0,f,0-14
1119,CM,1999,47.0,f,0-14
1120,CM,2000,63.0,f,0-14
1121,CM,2001,49.0,f,0-14
1122,CM,2002,59.0,f,0-14
1123,CM,2003,136.0,f,0-14
1124,CM,2004,181.0,f,0-14
1125,CM,2005,226.0,f,0-14
1126,CM,2006,151.0,f,0-14
1127,CM,2007,152.0,f,0-14
1128,CM,2008,173.0,f,0-14
1129,CN,1982,,f,0-14
1130,CN,1983,,f,0-14
1131,CN,1984,,f,0-14
1132,CN,1985,,f,0-14
1133,CN,1986,,f,0-14
1134,CN,1987,,f,0-14
1135,CN,1988,,f,0-14
1136,CN,1989,,f,0-14
1137,CN,1990,,f,0-14
1138,CN,1991,,f,0-14
1139,CN,1992,,f,0-14
1140,CN,1993,,f,0-14
1141,CN,1994,,f,0-14
1142,CN,1995,1169.0,f,0-14
1143,CN,1996,1624.0,f,0-14
1144,CN,1997,1534.0,f,0-14
1145,CN,1998,1558.0,f,0-14
1146,CN,1999,1431.0,f,0-14
1147,CN,2000,1420.0,f,0-14
1148,CN,2001,1405.0,f,0-14
1149,CN,2002,1152.0,f,0-14
1150,CN,2003,1407.0,f,0-14
1151,CN,2004,1659.0,f,0-14
1152,CN,2005,1864.0,f,0-14
1153,CN,2006,1408.0,f,0-14
1154,CN,2007,1235.0,f,0-14
1155,CN,2008,964.0,f,0-14
1156,CO,1980,,f,0-14
1157,CO,1981,,f,0-14
1158,CO,1982,,f,0-14
1159,CO,1983,,f,0-14
1160,CO,1984,,f,0-14
1161,CO,1985,,f,0-14
1162,CO,1986,,f,0-14
1163,CO,1987,,f,0-14
1164,CO,1988,,f,0-14
1165,CO,1989,,f,0-14
1166,CO,1990,,f,0-14
1167,CO,1991,,f,0-14
1168,CO,1992,,f,0-14
1169,CO,1993,,f,0-14
1170,CO,1994,,f,0-14
1171,CO,1995,,f,0-14
1172,CO,1996,,f,0-14
1173,CO,1997,,f,0-14
1174,CO,1998,,f,0-14
1175,CO,1999,,f,0-14
1176,CO,2000,194.0,f,0-14
1177,CO,2001,186.0,f,0-14
1178,CO,2002,167.0,f,0-14
1179,CO,2003,174.0,f,0-14
1180,CO,2004,205.0,f,0-14
1181,CO,2005,179.0,f,0-14
1182,CO,2006,210.0,f,0-14
1183,CO,2007,138.0,f,0-14
1184,CO,2008,133.0,f,0-14
1185,CR,1980,,f,0-14
1186,CR,1981,,f,0-14
1187,CR,1982,,f,0-14
1188,CR,1983,,f,0-14
1189,CR,1984,,f,0-14
1190,CR,1985,,f,0-14
1191,CR,1986,,f,0-14
1192,CR,1987,,f,0-14
1193,CR,1988,,f,0-14
1194,CR,1989,,f,0-14
1195,CR,1990,,f,0-14
1196,CR,1991,,f,0-14
1197,CR,1992,,f,0-14
1198,CR,1993,,f,0-14
1199,CR,1994,,f,0-14
1200,CR,1995,2.0,f,0-14
1201,CR,1996,0.0,f,0-14
1202,CR,1997,31.0,f,0-14
1203,CR,1998,23.0,f,0-14
1204,CR,1999,10.0,f,0-14
1205,CR,2000,13.0,f,0-14
1206,CR,2001,1.0,f,0-14
1207,CR,2002,6.0,f,0-14
1208,CR,2003,4.0,f,0-14
1209,CR,2004,5.0,f,0-14
1210,CR,2005,1.0,f,0-14
1211,CR,2006,4.0,f,0-14
1212,CR,2007,3.0,f,0-14
1213,CR,2008,2.0,f,0-14
1214,CU,1980,,f,0-14
1215,CU,1981,,f,0-14
1216,CU,1982,,f,0-14
1217,CU,1983,,f,0-14
1218,CU,1984,,f,0-14
1219,CU,1985,,f,0-14
1220,CU,1986,,f,0-14
1221,CU,1987,,f,0-14
1222,CU,1988,,f,0-14
1223,CU,1989,,f,0-14
1224,CU,1990,,f,0-14
1225,CU,1991,,f,0-14
1226,CU,1992,,f,0-14
1227,CU,1993,,f,0-14
1228,CU,1994,,f,0-14
1229,CU,1995,1.0,f,0-14
1230,CU,1996,1.0,f,0-14
1231,CU,1997,2.0,f,0-14
1232,CU,1998,1.0,f,0-14
1233,CU,1999,2.0,f,0-14
1234,CU,2000,2.0,f,0-14
1235,CU,2001,1.0,f,0-14
1236,CU,2002,3.0,f,0-14
1237,CU,2003,0.0,f,0-14
1238,CU,2004,0.0,f,0-14
1239,CU,2005,2.0,f,0-14
1240,CU,2006,,f,0-14
1241,CU,2007,,f,0-14
1242,CU,2008,3.0,f,0-14
1243,CV,1980,,f,0-14
1244,CV,1981,,f,0-14
1245,CV,1982,,f,0-14
1246,CV,1983,,f,0-14
1247,CV,1984,,f,0-14
1248,CV,1985,,f,0-14
1249,CV,1987,,f,0-14
1250,CV,1988,,f,0-14
1251,CV,1989,,f,0-14
1252,CV,1990,,f,0-14
1253,CV,1995,,f,0-14
1254,CV,1996,,f,0-14
1255,CV,1997,2.0,f,0-14
1256,CV,1998,2.0,f,0-14
1257,CV,2000,,f,0-14
1258,CV,2001,2.0,f,0-14
1259,CV,2002,2.0,f,0-14
1260,CV,2003,1.0,f,0-14
1261,CV,2004,2.0,f,0-14
1262,CV,2005,2.0,f,0-14
1263,CV,2006,2.0,f,0-14
1264,CV,2007,0.0,f,0-14
1265,CV,2008,6.0,f,0-14
1266,CY,1980,,f,0-14
1267,CY,1981,,f,0-14
1268,CY,1982,,f,0-14
1269,CY,1983,,f,0-14
1270,CY,1984,,f,0-14
1271,CY,1985,,f,0-14
1272,CY,1986,,f,0-14
1273,CY,1987,,f,0-14
1274,CY,1988,,f,0-14
1275,CY,1989,,f,0-14
1276,CY,1990,,f,0-14
1277,CY,1991,,f,0-14
1278,CY,1992,,f,0-14
1279,CY,1993,,f,0-14
1280,CY,1994,,f,0-14
1281,CY,1995,0.0,f,0-14
1282,CY,1996,0.0,f,0-14
1283,CY,1997,,f,0-14
1284,CY,1998,0.0,f,0-14
1285,CY,1999,4.0,f,0-14
1286,CY,2000,,f,0-14
1287,CY,2001,,f,0-14
1288,CY,2002,0.0,f,0-14
1289,CY,2003,0.0,f,0-14
1290,CY,2004,0.0,f,0-14
1291,CY,2005,0.0,f,0-14
1292,CY,2006,0.0,f,0-14
1293,CY,2007,0.0,f,0-14
1294,CY,2008,0.0,f,0-14
1295,CZ,1980,,f,0-14
1296,CZ,1981,,f,0-14
1297,CZ,1982,,f,0-14
1298,CZ,1983,,f,0-14
1299,CZ,1984,,f,0-14
1300,CZ,1985,,f,0-14
1301,CZ,1986,,f,0-14
1302,CZ,1987,,f,0-14
1303,CZ,1988,,f,0-14
1304,CZ,1989,,f,0-14
1305,CZ,1990,,f,0-14
1306,CZ,1991,,f,0-14
1307,CZ,1992,,f,0-14
1308,CZ,1993,,f,0-14
1309,CZ,1994,,f,0-14
1310,CZ,1995,0.0,f,0-14
1311,CZ,1996,1.0,f,0-14
1312,CZ,1997,0.0,f,0-14
1313,CZ,1998,1.0,f,0-14
1314,CZ,1999,1.0,f,0-14
1315,CZ,2000,0.0,f,0-14
1316,CZ,2001,0.0,f,0-14
1317,CZ,2002,0.0,f,0-14
1318,CZ,2003,0.0,f,0-14
1319,CZ,2004,0.0,f,0-14
1320,CZ,2005,0.0,f,0-14
1321,CZ,2006,0.0,f,0-14
1322,CZ,2007,0.0,f,0-14
1323,CZ,2008,0.0,f,0-14
1324,DE,1980,,f,0-14
1325,DE,1981,,f,0-14
1326,DE,1982,,f,0-14
1327,DE,1983,,f,0-14
1328,DE,1984,,f,0-14
1329,DE,1985,,f,0-14
1330,DE,1986,,f,0-14
1331,DE,1987,,f,0-14
1332,DE,1988,,f,0-14
1333,DE,1989,,f,0-14
1334,DE,1990,,f,0-14
1335,DE,1991,,f,0-14
1336,DE,1992,,f,0-14
1337,DE,1993,,f,0-14
1338,DE,1994,,f,0-14
1339,DE,1995,17.0,f,0-14
1340,DE,1996,19.0,f,0-14
1341,DE,1997,16.0,f,0-14
1342,DE,1998,11.0,f,0-14
1343,DE,1999,15.0,f,0-14
1344,DE,2000,,f,0-14
1345,DE,2001,1.0,f,0-14
1346,DE,2002,1.0,f,0-14
1347,DE,2003,10.0,f,0-14
1348,DE,2004,6.0,f,0-14
1349,DE,2005,4.0,f,0-14
1350,DE,2006,7.0,f,0-14
1351,DE,2007,4.0,f,0-14
1352,DE,2008,6.0,f,0-14
1353,DJ,1981,,f,0-14
1354,DJ,1982,,f,0-14
1355,DJ,1984,,f,0-14
1356,DJ,1985,,f,0-14
1357,DJ,1986,,f,0-14
1358,DJ,1987,,f,0-14
1359,DJ,1988,,f,0-14
1360,DJ,1989,,f,0-14
1361,DJ,1990,,f,0-14
1362,DJ,1991,,f,0-14
1363,DJ,1992,,f,0-14
1364,DJ,1993,,f,0-14
1365,DJ,1994,,f,0-14
1366,DJ,1995,,f,0-14
1367,DJ,1996,31.0,f,0-14
1368,DJ,1997,51.0,f,0-14
1369,DJ,1998,28.0,f,0-14
1370,DJ,1999,20.0,f,0-14
1371,DJ,2000,12.0,f,0-14
1372,DJ,2001,17.0,f,0-14
1373,DJ,2002,18.0,f,0-14
1374,DJ,2003,19.0,f,0-14
1375,DJ,2004,16.0,f,0-14
1376,DJ,2005,23.0,f,0-14
1377,DJ,2006,24.0,f,0-14
1378,DJ,2007,8.0,f,0-14
1379,DJ,2008,22.0,f,0-14
1380,DK,1980,,f,0-14
1381,DK,1981,,f,0-14
1382,DK,1982,,f,0-14
1383,DK,1983,,f,0-14
1384,DK,1984,,f,0-14
1385,DK,1985,,f,0-14
1386,DK,1986,,f,0-14
1387,DK,1987,,f,0-14
1388,DK,1988,,f,0-14
1389,DK,1989,,f,0-14
1390,DK,1990,,f,0-14
1391,DK,1991,,f,0-14
1392,DK,1992,,f,0-14
1393,DK,1993,,f,0-14
1394,DK,1994,,f,0-14
1395,DK,1995,2.0,f,0-14
1396,DK,1996,0.0,f,0-14
1397,DK,1997,1.0,f,0-14
1398,DK,1998,1.0,f,0-14
1399,DK,1999,1.0,f,0-14
1400,DK,2000,5.0,f,0-14
1401,DK,2001,5.0,f,0-14
1402,DK,2002,1.0,f,0-14
1403,DK,2003,0.0,f,0-14
1404,DK,2004,2.0,f,0-14
1405,DK,2005,2.0,f,0-14
1406,DK,2006,1.0,f,0-14
1407,DK,2007,1.0,f,0-14
1408,DK,2008,2.0,f,0-14
1409,DM,1980,,f,0-14
1410,DM,1981,,f,0-14
1411,DM,1982,,f,0-14
1412,DM,1983,,f,0-14
1413,DM,1984,,f,0-14
1414,DM,1985,,f,0-14
1415,DM,1986,,f,0-14
1416,DM,1987,,f,0-14
1417,DM,1988,,f,0-14
1418,DM,1989,,f,0-14
1419,DM,1990,,f,0-14
1420,DM,1991,,f,0-14
1421,DM,1992,,f,0-14
1422,DM,1993,,f,0-14
1423,DM,1994,,f,0-14
1424,DM,1995,,f,0-14
1425,DM,1996,0.0,f,0-14
1426,DM,1997,0.0,f,0-14
1427,DM,1998,0.0,f,0-14
1428,DM,2001,,f,0-14
1429,DM,2002,,f,0-14
1430,DM,2005,,f,0-14
1431,DM,2006,0.0,f,0-14
1432,DM,2007,0.0,f,0-14
1433,DM,2008,0.0,f,0-14
1434,DO,1980,,f,0-14
1435,DO,1981,,f,0-14
1436,DO,1982,,f,0-14
1437,DO,1983,,f,0-14
1438,DO,1984,,f,0-14
1439,DO,1985,,f,0-14
1440,DO,1986,,f,0-14
1441,DO,1987,,f,0-14
1442,DO,1988,,f,0-14
1443,DO,1989,,f,0-14
1444,DO,1990,,f,0-14
1445,DO,1991,,f,0-14
1446,DO,1992,,f,0-14
1447,DO,1993,,f,0-14
1448,DO,1994,,f,0-14
1449,DO,1995,,f,0-14
1450,DO,1996,21.0,f,0-14
1451,DO,1997,53.0,f,0-14
1452,DO,1998,60.0,f,0-14
1453,DO,1999,99.0,f,0-14
1454,DO,2000,65.0,f,0-14
1455,DO,2001,,f,0-14
1456,DO,2002,35.0,f,0-14
1457,DO,2003,48.0,f,0-14
1458,DO,2004,39.0,f,0-14
1459,DO,2005,57.0,f,0-14
1460,DO,2006,38.0,f,0-14
1461,DO,2007,29.0,f,0-14
1462,DO,2008,34.0,f,0-14
1463,DZ,1980,,f,0-14
1464,DZ,1982,,f,0-14
1465,DZ,1983,,f,0-14
1466,DZ,1984,,f,0-14
1467,DZ,1985,,f,0-14
1468,DZ,1986,,f,0-14
1469,DZ,1987,,f,0-14
1470,DZ,1988,,f,0-14
1471,DZ,1989,,f,0-14
1472,DZ,1990,,f,0-14
1473,DZ,1991,,f,0-14
1474,DZ,1992,,f,0-14
1475,DZ,1993,,f,0-14
1476,DZ,1994,,f,0-14
1477,DZ,1995,,f,0-14
1478,DZ,1996,,f,0-14
1479,DZ,1997,92.0,f,0-14
1480,DZ,1998,,f,0-14
1481,DZ,1999,92.0,f,0-14
1482,DZ,2000,36.0,f,0-14
1483,DZ,2001,79.0,f,0-14
1484,DZ,2002,71.0,f,0-14
1485,DZ,2003,74.0,f,0-14
1486,DZ,2004,92.0,f,0-14
1487,DZ,2005,102.0,f,0-14
1488,DZ,2006,80.0,f,0-14
1489,DZ,2007,109.0,f,0-14
1490,DZ,2008,150.0,f,0-14
1491,EC,1980,,f,0-14
1492,EC,1981,,f,0-14
1493,EC,1982,,f,0-14
1494,EC,1983,,f,0-14
1495,EC,1984,,f,0-14
1496,EC,1985,,f,0-14
1497,EC,1986,,f,0-14
1498,EC,1987,,f,0-14
1499,EC,1988,,f,0-14
1500,EC,1989,,f,0-14
1501,EC,1990,,f,0-14
1502,EC,1991,,f,0-14
1503,EC,1992,,f,0-14
1504,EC,1993,,f,0-14
1505,EC,1994,,f,0-14
1506,EC,1995,,f,0-14
1507,EC,1996,,f,0-14
1508,EC,1997,,f,0-14
1509,EC,1998,44.0,f,0-14
1510,EC,1999,,f,0-14
1511,EC,2000,,f,0-14
1512,EC,2001,37.0,f,0-14
1513,EC,2002,,f,0-14
1514,EC,2003,24.0,f,0-14
1515,EC,2004,108.0,f,0-14
1516,EC,2005,48.0,f,0-14
1517,EC,2006,46.0,f,0-14
1518,EC,2007,57.0,f,0-14
1519,EC,2008,56.0,f,0-14
1520,EE,1980,,f,0-14
1521,EE,1981,,f,0-14
1522,EE,1982,,f,0-14
1523,EE,1983,,f,0-14
1524,EE,1984,,f,0-14
1525,EE,1985,,f,0-14
1526,EE,1986,,f,0-14
1527,EE,1987,,f,0-14
1528,EE,1988,,f,0-14
1529,EE,1989,,f,0-14
1530,EE,1990,,f,0-14
1531,EE,1991,,f,0-14
1532,EE,1992,,f,0-14
1533,EE,1993,,f,0-14
1534,EE,1994,,f,0-14
1535,EE,1995,,f,0-14
1536,EE,1996,0.0,f,0-14
1537,EE,1997,0.0,f,0-14
1538,EE,1998,0.0,f,0-14
1539,EE,1999,0.0,f,0-14
1540,EE,2000,0.0,f,0-14
1541,EE,2001,0.0,f,0-14
1542,EE,2002,0.0,f,0-14
1543,EE,2003,0.0,f,0-14
1544,EE,2004,0.0,f,0-14
1545,EE,2005,0.0,f,0-14
1546,EE,2006,0.0,f,0-14
1547,EE,2007,0.0,f,0-14
1548,EE,2008,0.0,f,0-14
1549,EG,1980,,f,0-14
1550,EG,1981,,f,0-14
1551,EG,1982,,f,0-14
1552,EG,1983,,f,0-14
1553,EG,1984,,f,0-14
1554,EG,1985,,f,0-14
1555,EG,1986,,f,0-14
1556,EG,1987,,f,0-14
1557,EG,1988,,f,0-14
1558,EG,1989,,f,0-14
1559,EG,1990,,f,0-14
1560,EG,1991,,f,0-14
1561,EG,1992,,f,0-14
1562,EG,1993,,f,0-14
1563,EG,1994,,f,0-14
1564,EG,1995,134.0,f,0-14
1565,EG,1996,64.0,f,0-14
1566,EG,1997,64.0,f,0-14
1567,EG,1998,60.0,f,0-14
1568,EG,1999,57.0,f,0-14
1569,EG,2000,55.0,f,0-14
1570,EG,2001,57.0,f,0-14
1571,EG,2002,77.0,f,0-14
1572,EG,2003,57.0,f,0-14
1573,EG,2004,44.0,f,0-14
1574,EG,2005,48.0,f,0-14
1575,EG,2006,64.0,f,0-14
1576,EG,2007,25.0,f,0-14
1577,EG,2008,7.0,f,0-14
1578,ER,1990,,f,0-14
1579,ER,1992,,f,0-14
1580,ER,1993,,f,0-14
1581,ER,1994,,f,0-14
1582,ER,1995,,f,0-14
1583,ER,1996,,f,0-14
1584,ER,1997,0.0,f,0-14
1585,ER,1998,3.0,f,0-14
1586,ER,1999,3.0,f,0-14
1587,ER,2000,10.0,f,0-14
1588,ER,2001,9.0,f,0-14
1589,ER,2002,15.0,f,0-14
1590,ER,2003,27.0,f,0-14
1591,ER,2004,13.0,f,0-14
1592,ER,2005,8.0,f,0-14
1593,ER,2006,17.0,f,0-14
1594,ER,2007,2.0,f,0-14
1595,ER,2008,,f,0-14
1596,ES,1980,,f,0-14
1597,ES,1981,,f,0-14
1598,ES,1982,,f,0-14
1599,ES,1983,,f,0-14
1600,ES,1984,,f,0-14
1601,ES,1985,,f,0-14
1602,ES,1986,,f,0-14
1603,ES,1987,,f,0-14
1604,ES,1988,,f,0-14
1605,ES,1989,,f,0-14
1606,ES,1990,,f,0-14
1607,ES,1991,,f,0-14
1608,ES,1992,,f,0-14
1609,ES,1993,,f,0-14
1610,ES,1995,23.0,f,0-14
1611,ES,1996,,f,0-14
1612,ES,1997,,f,0-14
1613,ES,1998,3.0,f,0-14
1614,ES,1999,,f,0-14
1615,ES,2000,,f,0-14
1616,ES,2001,15.0,f,0-14
1617,ES,2002,17.0,f,0-14
1618,ES,2003,6.0,f,0-14
1619,ES,2004,9.0,f,0-14
1620,ES,2005,10.0,f,0-14
1621,ES,2006,17.0,f,0-14
1622,ES,2007,12.0,f,0-14
1623,ES,2008,13.0,f,0-14
1624,ET,1980,,f,0-14
1625,ET,1981,,f,0-14
1626,ET,1982,,f,0-14
1627,ET,1983,,f,0-14
1628,ET,1984,,f,0-14
1629,ET,1985,,f,0-14
1630,ET,1986,,f,0-14
1631,ET,1987,,f,0-14
1632,ET,1988,,f,0-14
1633,ET,1989,,f,0-14
1634,ET,1990,,f,0-14
1635,ET,1991,,f,0-14
1636,ET,1992,,f,0-14
1637,ET,1993,,f,0-14
1638,ET,1994,,f,0-14
1639,ET,1995,283.0,f,0-14
1640,ET,1996,369.0,f,0-14
1641,ET,1997,687.0,f,0-14
1642,ET,1998,832.0,f,0-14
1643,ET,1999,798.0,f,0-14
1644,ET,2000,1037.0,f,0-14
1645,ET,2001,1107.0,f,0-14
1646,ET,2002,1614.0,f,0-14
1647,ET,2003,1387.0,f,0-14
1648,ET,2004,1367.0,f,0-14
1649,ET,2005,1326.0,f,0-14
1650,ET,2006,1178.0,f,0-14
1651,ET,2007,1229.0,f,0-14
1652,ET,2008,1167.0,f,0-14
1653,FI,1980,,f,0-14
1654,FI,1981,,f,0-14
1655,FI,1982,,f,0-14
1656,FI,1983,,f,0-14
1657,FI,1984,,f,0-14
1658,FI,1985,,f,0-14
1659,FI,1986,,f,0-14
1660,FI,1987,,f,0-14
1661,FI,1988,,f,0-14
1662,FI,1989,,f,0-14
1663,FI,1990,,f,0-14
1664,FI,1991,,f,0-14
1665,FI,1992,,f,0-14
